,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
4084,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,4
4085,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,4
4086,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,4
4087,0,5,0,3,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,3,4,0
4088,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,0
4089,0,2,3,2,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0
4090,1,5,0,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,0
4091,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,0
4092,0,2,3,4,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,5,0
4093,0,2,0,3,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,5,0
4094,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,1
4095,0,5,0,2,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,4,0
4096,0,2,0,2,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,5,0
4097,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,4
4098,1,5,0,8,0,1,1,0,1,9,0,1,2,2,7,7,0,2,1,4,2,4,0
4099,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,0
4100,1,5,3,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
4101,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,4
4102,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0
4103,0,2,3,3,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,3,5,0
4104,1,5,3,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
4105,0,2,3,2,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,4,0
4106,1,0,2,0,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,3
4107,0,2,0,3,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,2,5,0
4108,1,2,0,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,1
4109,0,2,3,3,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,2,5,0
4110,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,4
4111,1,2,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,1
4112,1,2,0,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,1
4113,0,2,0,2,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,3,4,0
4114,1,5,0,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,4
4115,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1
4116,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,0
4117,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,4
4118,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,1
4119,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,1
4120,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,4
4121,0,2,3,2,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,2,4,0
4122,1,2,0,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,0
4123,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,1
4124,0,2,0,4,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,2,4,0
4125,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,4
4126,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,4
4127,0,2,3,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,5,0
4128,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,4
4129,0,2,0,2,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,2,5,0
4130,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,1
4131,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,0
4132,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,0
4133,1,5,2,3,0,1,1,0,1,2,0,1,2,2,7,7,0,2,1,4,2,3,0
4134,0,2,0,3,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,4,0
4135,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,1
4136,1,5,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,0
4137,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,4
4138,0,2,3,4,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,4,0
4139,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,0
4140,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,0
4141,0,2,3,2,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,3,4,0
4142,0,2,3,2,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,4,0
4143,1,2,2,3,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,4,5
4144,1,5,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,4
4145,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,4
4146,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,4
4147,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,0
4148,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,0
4149,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,4
4150,0,2,3,2,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,5,0
4151,1,5,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1
4152,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,1
4153,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,4
4154,0,2,0,2,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,3,4,0
4155,0,2,3,2,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,4,0
4156,0,2,3,2,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0
4157,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1
4158,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,4
4159,0,2,3,4,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,2,5,0
4160,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,1
4161,0,2,0,3,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,4,0
4162,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,4
4163,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,0
4164,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,0
4165,0,2,0,1,0,5,1,1,1,10,0,1,0,0,7,4,0,2,1,0,7,4,2
4166,1,5,0,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,0
4167,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,1
4168,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,1
4169,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,1
4170,1,5,2,0,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,3,5
4171,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,0
4172,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,1
4173,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,4
4174,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,4
4175,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,0
4176,0,2,0,3,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,2,5,0
4177,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,4
4178,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,4
4179,0,2,3,2,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,2,5,0
4180,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,4
4181,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,0
4182,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,0
4183,0,2,0,3,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,5,0
4184,1,5,0,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,1
4185,1,5,0,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4
4186,0,2,3,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,5,0
4187,0,2,0,3,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,3,4,0
4188,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,0
4189,1,2,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,4
4190,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,0
4191,1,2,0,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,4
4192,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,4
4193,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,1
4194,1,2,2,0,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,3,5
4195,0,2,0,2,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,3,5,0
4196,1,5,3,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
4197,0,5,3,3,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,4,0
4198,1,5,0,3,0,1,1,1,1,5,0,1,2,2,7,7,0,2,1,4,2,4,0
4199,1,5,0,5,0,1,1,1,1,5,0,1,2,2,7,7,0,2,1,4,3,4,0
4200,1,5,3,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
4201,1,2,0,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,4
4202,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,1
4203,1,5,2,3,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,3,5
4204,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,4
4205,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,0
4206,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,4
4207,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,0
4208,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,0
4209,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,1
4210,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,1
4211,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,1
4212,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,1
4213,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,1
4214,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,1
4215,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,1
4216,1,2,2,3,1,2,1,0,0,3,1,1,2,2,7,7,0,2,1,4,1,4,5
4217,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,1
4218,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,1
4219,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,0
4220,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0
4221,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,0
4222,1,5,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,4
4223,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,4
4224,0,2,3,2,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,4,0
4225,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,0
4226,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,0
4227,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,4
4228,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1
4229,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,4
4230,1,5,0,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,0
4231,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,4
4232,1,2,2,8,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,3,5
4233,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,1
4234,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,0
4235,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,4
4236,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0
4237,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,0
4238,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,4
4239,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,1
4240,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,4
4241,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1
4242,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,0
4243,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,0
4244,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,0
4245,1,5,2,8,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,3,1
4246,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,1
4247,1,5,2,0,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,3,1
4248,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,0
4249,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,0
4250,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,1
4251,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,1
4252,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,1
4253,0,2,3,3,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,3,5,0
4254,1,2,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,4
4255,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,4
4256,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,1
4257,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,4
4258,1,2,0,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,0
4259,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,4
4260,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,1
4261,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4
4262,1,5,0,5,0,1,1,0,1,7,0,1,2,2,7,7,0,2,1,4,2,3,0
4263,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,0
4264,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,1
4265,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,1
4266,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,1
4267,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,1
4268,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,0
4269,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,1
4270,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,4
4271,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,0
4272,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,0
4273,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,4
4274,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,0
4275,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,4
4276,0,3,3,4,0,5,1,1,1,10,0,1,0,0,7,4,0,2,1,0,7,4,2
4277,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,4
4278,1,5,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,1
4279,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,1
4280,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,0
4281,1,5,0,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,4
4282,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,1
4283,0,2,2,5,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
4284,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,4
4285,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,0
4286,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0
4287,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,4
4288,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,0
4289,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,1
4290,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,1
4291,0,3,2,5,1,5,1,0,0,1,0,0,2,2,7,2,0,2,2,0,7,1,6
4292,1,5,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,0
4293,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,4
4294,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,4
4295,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1
4296,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,4
4297,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,4
4298,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,1
4299,1,2,3,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,1
4300,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0
4301,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,0
4302,1,2,0,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,1
4303,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,0
4304,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,1
4305,0,2,3,3,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,5,0
4306,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,0
4307,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,0
4308,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,1
4309,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,1
4310,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,1
4311,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,4
4312,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,0
4313,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,1
4314,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,4
4315,1,2,0,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,1
4316,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,0
4317,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,1
4318,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0
4319,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,1
4320,1,2,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,1
4321,1,2,0,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,1
4322,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,4
4323,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,1
4324,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1
4325,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,4
4326,0,5,3,6,0,5,1,0,1,7,0,0,2,0,7,7,0,2,1,1,1,4,0
4327,1,2,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,1
4328,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0
4329,1,5,3,4,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
4330,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,0
4331,1,3,3,4,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0
4332,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0
4333,1,5,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,0
4334,1,5,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,1
4335,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,1
4336,1,5,0,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,0
4337,1,5,0,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,0
4338,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,0
4339,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,1
4340,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1
4341,0,2,3,2,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,5,0
4342,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,4
4343,1,5,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,1
4344,1,2,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,1
4345,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,4
4346,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1
4347,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,1
4348,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,1
4349,1,2,2,0,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,3,5
4350,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,1
4351,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,4
4352,1,2,0,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,4
4353,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,0
4354,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,0
4355,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,1
4356,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,1
4357,0,5,2,2,1,5,1,0,0,1,0,0,2,2,7,2,0,2,2,0,7,1,6
4358,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,0
4359,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,0
4360,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,0
4361,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4
4362,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,0
4363,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1
4364,1,0,3,8,1,5,1,1,1,10,0,1,2,2,7,7,0,2,1,4,7,1,2
4365,1,2,2,0,1,2,1,0,0,3,1,1,2,2,7,7,0,2,1,4,1,4,5
